timestamp,condition,bidexchange,askexchange,askprice,bidprice,bidsize,asksize
2019-06-21 12:33:26.793000-04:00,1,15,12,199.85,199.84,1,5
2019-06-21 12:33:26.794000-04:00,1,19,12,199.85,199.83,2,5
2019-06-21 12:33:26.794000-04:00,1,19,12,199.85,199.83,2,4
2019-06-21 12:33:26.794000-04:00,1,12,12,199.85,199.83,2,4
2019-06-21 12:33:26.795000-04:00,1,12,12,199.85,199.83,2,3
2019-06-21 12:33:26.835000-04:00,1,10,12,199.85,199.83,3,3
2019-06-21 12:33:26.835000-04:00,1,10,12,199.85,199.83,4,3
2019-06-21 12:33:26.866000-04:00,1,10,12,199.85,199.83,4,4
2019-06-21 12:33:26.866000-04:00,1,10,12,199.85,199.83,4,5
2019-06-21 12:33:26.866000-04:00,1,10,12,199.85,199.83,4,6
2019-06-21 12:33:26.866000-04:00,1,10,12,199.85,199.83,3,6
2019-06-21 12:33:26.867000-04:00,1,19,12,199.85,199.83,2,6
2019-06-21 12:33:26.867000-04:00,1,19,12,199.84,199.83,2,2
2019-06-21 12:33:26.867000-04:00,1,19,12,199.84,199.83,2,3
2019-06-21 12:33:26.868000-04:00,1,15,12,199.84,199.83,1,5
2019-06-21 12:33:26.868000-04:00,1,15,12,199.84,199.83,1,6
2019-06-21 12:33:26.869000-04:00,1,19,12,199.84,199.82,2,6
2019-06-21 12:33:26.870000-04:00,1,19,12,199.84,199.82,2,7
2019-06-21 12:33:26.871000-04:00,1,11,12,199.84,199.82,1,7
2019-06-21 12:33:26.877000-04:00,1,11,12,199.84,199.82,1,6
2019-06-21 12:33:26.892000-04:00,1,11,12,199.84,199.82,1,5
2019-06-21 12:33:26.893000-04:00,1,12,12,199.84,199.82,1,5
2019-06-21 12:33:26.893000-04:00,1,15,12,199.84,199.82,1,6
2019-06-21 12:33:26.899000-04:00,1,15,12,199.84,199.82,1,5
2019-06-21 12:33:26.944000-04:00,1,15,12,199.84,199.82,1,4
2019-06-21 12:33:27.018000-04:00,1,12,12,199.84,199.83,2,4
2019-06-21 12:33:27.018000-04:00,1,12,12,199.84,199.83,2,3
2019-06-21 12:33:27.019000-04:00,1,12,19,199.84,199.83,2,2
2019-06-21 12:33:27.019000-04:00,1,12,12,199.84,199.83,2,2
2019-06-21 12:33:27.020000-04:00,1,12,18,199.84,199.83,3,1
2019-06-21 12:33:27.020000-04:00,1,12,18,199.84,199.83,2,1
2019-06-21 12:33:27.076000-04:00,1,12,12,199.85,199.83,2,6
2019-06-21 12:33:27.157000-04:00,1,12,12,199.85,199.83,3,6
2019-06-21 12:33:27.471000-04:00,1,12,12,199.85,199.83,3,7
2019-06-21 12:33:27.777000-04:00,1,12,12,199.85,199.83,2,7
2019-06-21 12:33:28.180000-04:00,1,12,12,199.85,199.83,2,6
2019-06-21 12:33:28.182000-04:00,1,12,12,199.85,199.83,2,5
2019-06-21 12:33:28.188000-04:00,1,12,12,199.85,199.83,2,4
2019-06-21 12:33:28.188000-04:00,1,12,12,199.85,199.83,2,3
2019-06-21 12:33:28.188000-04:00,1,12,11,199.85,199.83,2,2
2019-06-21 12:33:28.189000-04:00,1,12,12,199.85,199.83,2,1
2019-06-21 12:33:28.191000-04:00,1,12,18,199.85,199.83,3,1
2019-06-21 12:33:28.194000-04:00,1,19,18,199.85,199.84,1,1
2019-06-21 12:33:28.194000-04:00,1,19,11,199.85,199.84,1,1
2019-06-21 12:33:28.246000-04:00,1,15,11,199.85,199.84,1,1
2019-06-21 12:33:28.246000-04:00,1,12,11,199.85,199.84,2,1
2019-06-21 12:33:28.247000-04:00,1,12,11,199.85,199.84,3,1
2019-06-21 12:33:28.660000-04:00,1,12,12,199.85,199.84,3,1
2019-06-21 12:33:28.686000-04:00,1,12,12,199.85,199.84,2,1
2019-06-21 12:33:28.687000-04:00,1,19,12,199.85,199.84,1,2
2019-06-21 12:33:28.687000-04:00,1,19,12,199.85,199.84,1,3
2019-06-21 12:33:28.687000-04:00,1,12,12,199.85,199.84,1,3
2019-06-21 12:33:28.687000-04:00,1,12,12,199.85,199.84,1,4
2019-06-21 12:33:28.690000-04:00,1,12,12,199.85,199.84,1,5
2019-06-21 12:33:28.691000-04:00,1,12,12,199.85,199.83,2,5
2019-06-21 12:33:28.691000-04:00,1,12,12,199.84,199.83,2,1
2019-06-21 12:33:28.691000-04:00,1,12,12,199.84,199.83,2,2
2019-06-21 12:33:28.691000-04:00,1,12,12,199.84,199.83,2,3
2019-06-21 12:33:28.692000-04:00,1,12,12,199.84,199.83,2,2
2019-06-21 12:33:28.692000-04:00,1,12,12,199.84,199.83,1,2
2019-06-21 12:33:28.693000-04:00,1,12,12,199.84,199.83,3,2
2019-06-21 12:33:28.693000-04:00,1,12,12,199.84,199.83,3,1
2019-06-21 12:33:28.693000-04:00,1,12,12,199.85,199.83,3,7
2019-06-21 12:33:28.693000-04:00,1,12,12,199.85,199.83,3,6
2019-06-21 12:33:28.694000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:28.694000-04:00,1,12,12,199.85,199.83,5,6
2019-06-21 12:33:28.716000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:28.786000-04:00,1,12,12,199.85,199.83,3,6
2019-06-21 12:33:29.161000-04:00,1,12,12,199.85,199.83,3,5
2019-06-21 12:33:29.690000-04:00,1,12,12,199.85,199.83,2,5
2019-06-21 12:33:30.040000-04:00,1,12,12,199.85,199.83,3,5
2019-06-21 12:33:30.042000-04:00,1,12,12,199.85,199.83,4,5
2019-06-21 12:33:30.042000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:30.042000-04:00,1,12,12,199.85,199.83,4,7
2019-06-21 12:33:30.053000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:30.053000-04:00,1,12,12,199.85,199.83,4,5
2019-06-21 12:33:30.524000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:30.562000-04:00,1,12,12,199.85,199.83,3,6
2019-06-21 12:33:31.521000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:32.130000-04:00,1,12,12,199.85,199.83,4,5
2019-06-21 12:33:32.991000-04:00,1,12,12,199.85,199.83,5,5
2019-06-21 12:33:34.369000-04:00,1,12,12,199.85,199.83,5,6
2019-06-21 12:33:34.371000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:35.235000-04:00,1,12,12,199.85,199.83,5,6
2019-06-21 12:33:35.514000-04:00,1,12,12,199.85,199.83,4,6
2019-06-21 12:33:35.829000-04:00,1,12,12,199.85,199.83,4,5
2019-06-21 12:33:35.881000-04:00,1,12,12,199.85,199.83,5,5
2019-06-21 12:33:36.524000-04:00,1,12,12,199.85,199.83,5,4
2019-06-21 12:33:36.525000-04:00,1,12,12,199.85,199.83,4,4
2019-06-21 12:33:36.526000-04:00,1,12,12,199.85,199.83,5,4
2019-06-21 12:33:37.562000-04:00,1,12,12,199.85,199.83,5,3
2019-06-21 12:33:37.785000-04:00,1,12,12,199.85,199.83,5,4
2019-06-21 12:33:37.852000-04:00,1,12,12,199.85,199.83,4,4
2019-06-21 12:33:39.692000-04:00,1,12,19,199.84,199.83,4,1
2019-06-21 12:33:39.693000-04:00,1,12,12,199.84,199.83,4,2
2019-06-21 12:33:39.697000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:39.704000-04:00,1,12,12,199.84,199.83,4,2
2019-06-21 12:33:39.710000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:39.710000-04:00,1,12,12,199.84,199.83,4,4
2019-06-21 12:33:39.764000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:39.764000-04:00,1,12,11,199.84,199.83,4,2
2019-06-21 12:33:40.047000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:40.049000-04:00,1,12,11,199.84,199.83,4,2
2019-06-21 12:33:40.183000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:40.417000-04:00,1,12,11,199.84,199.83,4,2
2019-06-21 12:33:40.918000-04:00,1,12,12,199.84,199.83,4,3
2019-06-21 12:33:40.925000-04:00,1,12,12,199.84,199.83,4,4
2019-06-21 12:33:40.925000-04:00,1,12,12,199.84,199.83,4,5
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,5
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,6
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,7
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,8
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,7
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,6
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,7
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,3,6
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,2,6
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,2,7
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,2,8
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,2,7
2019-06-21 12:33:40.942000-04:00,1,12,12,199.84,199.83,2,6
2019-06-21 12:33:40.943000-04:00,1,8,12,199.84,199.83,1,6
2019-06-21 12:33:40.943000-04:00,1,8,12,199.84,199.83,1,8
2019-06-21 12:33:40.943000-04:00,1,8,12,199.84,199.83,1,9
2019-06-21 12:33:40.943000-04:00,1,8,12,199.84,199.83,1,10
2019-06-21 12:33:40.943000-04:00,1,12,12,199.84,199.82,1,10
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,1
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,2
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,3
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,5
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,6
2019-06-21 12:33:40.943000-04:00,1,12,12,199.83,199.82,1,7
2019-06-21 12:33:40.944000-04:00,1,12,12,199.83,199.82,1,6
2019-06-21 12:33:40.944000-04:00,1,12,12,199.83,199.82,1,5
2019-06-21 12:33:40.946000-04:00,1,12,12,199.83,199.82,2,5
2019-06-21 12:33:41.046000-04:00,1,12,12,199.83,199.82,1,5
2019-06-21 12:33:41.240000-04:00,1,12,12,199.83,199.82,1,6
2019-06-21 12:33:41.240000-04:00,1,12,12,199.83,199.82,1,7
2019-06-21 12:33:41.245000-04:00,1,12,12,199.83,199.82,1,6
2019-06-21 12:33:41.536000-04:00,1,12,12,199.83,199.82,1,5
2019-06-21 12:33:41.536000-04:00,1,12,12,199.83,199.82,1,4
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,4
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,5
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,6
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,8
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,9
2019-06-21 12:33:41.720000-04:00,1,12,12,199.83,199.8,3,8
2019-06-21 12:33:41.721000-04:00,1,12,12,199.82,199.8,3,1
2019-06-21 12:33:41.721000-04:00,1,12,12,199.82,199.8,3,2
2019-06-21 12:33:41.721000-04:00,1,12,12,199.82,199.8,3,3
2019-06-21 12:33:41.721000-04:00,1,12,12,199.82,199.8,3,4
2019-06-21 12:33:41.721000-04:00,1,12,12,199.82,199.81,1,4
2019-06-21 12:33:41.722000-04:00,1,12,12,199.82,199.81,1,3
2019-06-21 12:33:41.722000-04:00,1,12,12,199.82,199.81,2,3
2019-06-21 12:33:41.722000-04:00,1,12,12,199.82,199.81,3,3
2019-06-21 12:33:41.722000-04:00,1,12,12,199.82,199.81,3,2
2019-06-21 12:33:41.730000-04:00,1,12,12,199.82,199.81,3,1
2019-06-21 12:33:41.730000-04:00,1,12,12,199.83,199.81,3,8
2019-06-21 12:33:41.730000-04:00,1,12,12,199.83,199.81,3,7
2019-06-21 12:33:41.730000-04:00,1,12,12,199.83,199.81,3,6
2019-06-21 12:33:41.731000-04:00,1,12,12,199.83,199.81,2,6
2019-06-21 12:33:41.731000-04:00,1,12,12,199.83,199.81,1,6
2019-06-21 12:33:41.918000-04:00,1,12,12,199.82,199.81,1,1
2019-06-21 12:33:41.918000-04:00,1,12,12,199.82,199.81,1,2
2019-06-21 12:33:41.943000-04:00,1,12,12,199.82,199.81,1,1
2019-06-21 12:33:41.944000-04:00,1,12,11,199.82,199.81,1,1
2019-06-21 12:33:42.132000-04:00,1,12,12,199.82,199.81,1,2
2019-06-21 12:33:42.406000-04:00,1,12,11,199.82,199.81,1,1
2019-06-21 12:33:42.406000-04:00,1,17,11,199.82,199.81,1,1
2019-06-21 12:33:42.850000-04:00,1,17,12,199.82,199.81,1,2
2019-06-21 12:33:42.851000-04:00,1,17,12,199.82,199.81,1,3
2019-06-21 12:33:43.135000-04:00,1,12,12,199.82,199.81,1,3
2019-06-21 12:33:43.157000-04:00,1,12,12,199.82,199.81,1,2
2019-06-21 12:33:44.120000-04:00,1,12,8,199.82,199.81,1,4
2019-06-21 12:33:45.387000-04:00,1,17,8,199.82,199.81,1,4
2019-06-21 12:33:45.538000-04:00,1,12,8,199.82,199.81,2,4
2019-06-21 12:33:45.538000-04:00,1,17,8,199.82,199.81,2,4
2019-06-21 12:33:45.538000-04:00,1,12,8,199.82,199.81,3,4
2019-06-21 12:33:45.538000-04:00,1,12,8,199.82,199.81,4,4
2019-06-21 12:33:45.538000-04:00,1,12,11,199.82,199.81,5,1
2019-06-21 12:33:45.538000-04:00,1,12,11,199.82,199.81,6,1
2019-06-21 12:33:45.538000-04:00,1,12,11,199.82,199.81,5,1
2019-06-21 12:33:45.538000-04:00,1,12,11,199.82,199.81,7,1
2019-06-21 12:33:45.538000-04:00,1,12,11,199.82,199.81,8,1
2019-06-21 12:33:45.539000-04:00,1,12,11,199.82,199.82,1,1
2019-06-21 12:33:45.539000-04:00,1,12,11,199.82,199.82,2,1
2019-06-21 12:33:45.539000-04:00,1,12,19,199.83,199.82,3,2
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,3,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,4,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,3,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,4,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,3,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,4,1
2019-06-21 12:33:45.539000-04:00,1,12,7,199.83,199.82,3,1
2019-06-21 12:33:45.539000-04:00,1,12,15,199.83,199.82,3,1
2019-06-21 12:33:45.539000-04:00,1,12,15,199.83,199.82,4,1
2019-06-21 12:33:45.541000-04:00,1,12,15,199.83,199.82,5,1
2019-06-21 12:33:45.543000-04:00,1,12,15,199.83,199.82,4,1
2019-06-21 12:33:45.544000-04:00,1,10,15,199.83,199.82,2,1
2019-06-21 12:33:45.545000-04:00,1,12,15,199.83,199.82,3,1
2019-06-21 12:33:45.545000-04:00,1,12,15,199.83,199.82,4,1
2019-06-21 12:33:45.546000-04:00,1,12,15,199.83,199.82,3,1
2019-06-21 12:33:45.678000-04:00,1,12,15,199.83,199.82,2,1
2019-06-21 12:33:46.041000-04:00,1,12,15,199.83,199.82,3,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,4,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,5,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,7,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,8,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,9,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,8,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.82,9,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,1,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,2,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,4,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,5,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,6,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,5,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,4,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,3,1
2019-06-21 12:33:46.379000-04:00,1,12,15,199.83,199.83,2,1
2019-06-21 12:33:46.379000-04:00,1,12,12,199.84,199.83,2,4
2019-06-21 12:33:46.381000-04:00,1,12,12,199.84,199.83,3,4
2019-06-21 12:33:46.393000-04:00,1,12,12,199.84,199.83,2,4
2019-06-21 12:33:46.450000-04:00,1,12,12,199.84,199.83,2,3
2019-06-21 12:33:46.627000-04:00,1,12,19,199.84,199.83,2,2
2019-06-21 12:33:46.627000-04:00,1,12,12,199.84,199.83,2,2
2019-06-21 12:33:46.628000-04:00,1,12,12,199.84,199.83,3,2
2019-06-21 12:33:46.628000-04:00,1,12,12,199.84,199.83,4,2
2019-06-21 12:33:46.629000-04:00,1,12,12,199.84,199.83,5,2
2019-06-21 12:33:46.629000-04:00,1,12,12,199.84,199.83,6,2
2019-06-21 12:33:46.629000-04:00,1,12,11,199.84,199.83,6,1
2019-06-21 12:33:46.629000-04:00,1,12,11,199.84,199.83,8,1
2019-06-21 12:33:46.629000-04:00,1,12,11,199.84,199.83,7,1
2019-06-21 12:33:46.629000-04:00,1,12,11,199.84,199.84,1,1
2019-06-21 12:33:46.629000-04:00,1,12,11,199.84,199.84,2,1
2019-06-21 12:33:46.629000-04:00,1,12,10,199.85,199.84,3,1
2019-06-21 12:33:46.629000-04:00,1,12,10,199.85,199.84,4,1
2019-06-21 12:33:46.629000-04:00,1,12,10,199.85,199.84,5,1
2019-06-21 12:33:46.629000-04:00,1,12,10,199.85,199.84,6,1
2019-06-21 12:33:46.629000-04:00,1,12,10,199.85,199.84,5,1
2019-06-21 12:33:46.629000-04:00,1,12,12,199.86,199.84,5,3
2019-06-21 12:33:46.629000-04:00,1,12,12,199.86,199.84,6,3
2019-06-21 12:33:46.631000-04:00,1,12,12,199.86,199.84,7,3
2019-06-21 12:33:46.631000-04:00,1,12,12,199.86,199.84,8,3
2019-06-21 12:33:46.632000-04:00,1,12,12,199.86,199.84,7,3
2019-06-21 12:33:46.637000-04:00,1,12,12,199.86,199.84,6,3
2019-06-21 12:33:46.638000-04:00,1,12,12,199.86,199.84,5,3
2019-06-21 12:33:46.640000-04:00,1,12,12,199.86,199.84,4,3
2019-06-21 12:33:46.720000-04:00,1,12,12,199.86,199.85,1,3
2019-06-21 12:33:46.720000-04:00,1,12,12,199.86,199.85,2,3
2019-06-21 12:33:46.720000-04:00,1,12,12,199.86,199.85,2,2
2019-06-21 12:33:46.720000-04:00,1,12,12,199.86,199.85,3,2
2019-06-21 12:33:46.721000-04:00,1,12,12,199.86,199.85,2,2
2019-06-21 12:33:46.721000-04:00,1,12,12,199.86,199.85,1,2
2019-06-21 12:33:46.721000-04:00,1,12,19,199.86,199.85,1,1
2019-06-21 12:33:46.721000-04:00,1,10,19,199.86,199.84,2,1
2019-06-21 12:33:46.721000-04:00,1,12,19,199.86,199.84,3,1
2019-06-21 12:33:46.721000-04:00,1,12,19,199.86,199.84,4,1
2019-06-21 12:33:46.722000-04:00,1,12,12,199.86,199.84,4,1
2019-06-21 12:33:46.722000-04:00,1,12,15,199.86,199.85,1,1
2019-06-21 12:33:46.722000-04:00,1,12,12,199.86,199.85,1,1
2019-06-21 12:33:46.734000-04:00,1,12,15,199.86,199.84,4,1
2019-06-21 12:33:46.734000-04:00,1,12,15,199.86,199.84,3,1
2019-06-21 12:33:46.734000-04:00,1,10,15,199.86,199.84,2,1
2019-06-21 12:33:46.734000-04:00,1,10,12,199.86,199.84,2,2
2019-06-21 12:33:46.734000-04:00,1,10,12,199.86,199.84,2,3
2019-06-21 12:33:46.735000-04:00,1,12,12,199.86,199.84,2,3
2019-06-21 12:33:46.735000-04:00,1,12,12,199.86,199.85,1,3
2019-06-21 12:33:46.735000-04:00,1,12,12,199.86,199.85,1,2
2019-06-21 12:33:46.735000-04:00,1,12,15,199.86,199.85,1,1
2019-06-21 12:33:46.735000-04:00,1,12,12,199.86,199.85,1,1
2019-06-21 12:33:46.736000-04:00,1,12,15,199.86,199.84,2,1
2019-06-21 12:33:46.737000-04:00,1,12,12,199.86,199.84,2,1
2019-06-21 12:33:46.738000-04:00,1,12,15,199.86,199.84,3,1
2019-06-21 12:33:46.739000-04:00,1,12,12,199.86,199.84,3,1
2019-06-21 12:33:46.745000-04:00,1,12,10,199.86,199.84,3,2
2019-06-21 12:33:46.866000-04:00,1,12,10,199.86,199.84,4,2
2019-06-21 12:33:46.867000-04:00,1,12,10,199.86,199.85,1,2
2019-06-21 12:33:46.867000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:47.049000-04:00,1,12,10,199.86,199.85,1,2
2019-06-21 12:33:47.050000-04:00,1,12,10,199.86,199.84,4,2
2019-06-21 12:33:47.050000-04:00,1,12,10,199.86,199.84,3,2
2019-06-21 12:33:47.050000-04:00,1,12,12,199.86,199.84,3,2
2019-06-21 12:33:47.112000-04:00,1,12,10,199.86,199.84,3,2
2019-06-21 12:33:47.174000-04:00,1,12,10,199.86,199.84,4,2
2019-06-21 12:33:47.175000-04:00,1,12,10,199.86,199.85,1,2
2019-06-21 12:33:47.175000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:47.175000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:47.175000-04:00,1,12,10,199.86,199.85,4,2
2019-06-21 12:33:47.175000-04:00,1,12,10,199.86,199.85,5,2
2019-06-21 12:33:47.181000-04:00,1,12,10,199.86,199.85,4,2
2019-06-21 12:33:47.181000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:47.721000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:47.722000-04:00,1,12,10,199.86,199.85,1,2
2019-06-21 12:33:48.114000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:48.562000-04:00,1,19,10,199.86,199.85,1,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,4,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,4,2
2019-06-21 12:33:49.036000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:49.037000-04:00,1,12,10,199.86,199.85,3,1
2019-06-21 12:33:49.047000-04:00,1,12,10,199.86,199.85,4,1
2019-06-21 12:33:49.065000-04:00,1,12,10,199.86,199.85,5,1
2019-06-21 12:33:49.762000-04:00,1,12,10,199.86,199.85,4,1
2019-06-21 12:33:50.465000-04:00,1,12,10,199.86,199.85,3,1
2019-06-21 12:33:51.560000-04:00,1,12,10,199.86,199.85,5,1
2019-06-21 12:33:52.292000-04:00,1,12,10,199.86,199.85,4,1
2019-06-21 12:33:52.292000-04:00,1,12,10,199.86,199.85,3,1
2019-06-21 12:33:52.292000-04:00,1,15,10,199.86,199.85,1,1
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,3
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,5
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,4
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,5
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,6
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,5
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,6
2019-06-21 12:33:52.292000-04:00,1,15,12,199.86,199.85,1,7
2019-06-21 12:33:52.293000-04:00,1,1,12,199.86,199.85,1,7
2019-06-21 12:33:52.293000-04:00,1,1,12,199.86,199.85,1,6
2019-06-21 12:33:52.293000-04:00,1,1,12,199.86,199.85,1,5
2019-06-21 12:33:52.294000-04:00,1,1,12,199.86,199.85,1,4
2019-06-21 12:33:52.460000-04:00,1,1,12,199.86,199.85,1,3
2019-06-21 12:33:52.460000-04:00,1,1,12,199.86,199.85,1,2
2019-06-21 12:33:52.462000-04:00,1,1,10,199.86,199.85,1,2
2019-06-21 12:33:52.462000-04:00,1,12,10,199.86,199.85,2,2
2019-06-21 12:33:53.156000-04:00,1,12,10,199.86,199.85,3,2
2019-06-21 12:33:53.436000-04:00,1,12,11,199.86,199.85,3,1
2019-06-21 12:33:53.436000-04:00,1,12,11,199.86,199.85,4,1
2019-06-21 12:33:53.436000-04:00,1,12,11,199.86,199.85,5,1
2019-06-21 12:33:53.436000-04:00,1,12,12,199.87,199.85,5,4
2019-06-21 12:33:53.436000-04:00,1,11,12,199.87,199.86,1,4
2019-06-21 12:33:53.436000-04:00,1,11,12,199.87,199.86,2,4
2019-06-21 12:33:53.437000-04:00,1,11,12,199.87,199.86,1,3
2019-06-21 12:33:53.437000-04:00,1,12,12,199.87,199.85,4,3
2019-06-21 12:33:53.877000-04:00,1,12,12,199.87,199.85,3,3
2019-06-21 12:33:53.878000-04:00,1,12,12,199.87,199.85,4,3
2019-06-21 12:33:54.781000-04:00,1,12,12,199.87,199.85,5,3
2019-06-21 12:33:57.157000-04:00,1,12,12,199.87,199.85,6,3
2019-06-21 12:33:58.093000-04:00,1,19,12,199.87,199.86,1,3
2019-06-21 12:33:58.725000-04:00,1,15,12,199.87,199.86,1,3
2019-06-21 12:33:58.726000-04:00,1,12,12,199.87,199.85,6,3
2019-06-21 12:33:58.944000-04:00,1,12,12,199.87,199.85,6,2
2019-06-21 12:33:59.693000-04:00,1,12,12,199.87,199.85,7,2
2019-06-21 12:33:59.693000-04:00,1,12,12,199.87,199.85,8,2
2019-06-21 12:33:59.994000-04:00,1,12,12,199.87,199.85,8,3
2019-06-21 12:33:59.999000-04:00,1,12,12,199.87,199.85,8,3
2019-06-21 12:33:59.999000-04:00,1,12,12,199.87,199.85,7,3
2019-06-21 12:34:00-04:00,1,12,12,199.87,199.85,6,3
2019-06-21 12:34:00.005000-04:00,1,12,12,199.87,199.85,6,4
2019-06-21 12:34:00.005000-04:00,1,12,12,199.87,199.85,5,4
2019-06-21 12:34:00.005000-04:00,1,12,12,199.86,199.85,5,1
2019-06-21 12:34:00.005000-04:00,1,12,12,199.86,199.85,5,2
2019-06-21 12:34:00.005000-04:00,1,12,12,199.86,199.85,5,3
2019-06-21 12:34:00.006000-04:00,1,12,12,199.86,199.85,5,4
2019-06-21 12:34:00.006000-04:00,1,12,12,199.86,199.85,5,3
2019-06-21 12:34:00.006000-04:00,1,12,12,199.86,199.85,5,4
2019-06-21 12:34:00.007000-04:00,1,12,12,199.86,199.85,5,3
2019-06-21 12:34:00.038000-04:00,1,12,12,199.86,199.85,3,3
2019-06-21 12:34:00.038000-04:00,1,12,12,199.86,199.85,2,3
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,4
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,5
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,6
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,7
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,8
2019-06-21 12:34:00.038000-04:00,1,19,12,199.86,199.85,1,9
